Algae,Rotifers,Eggs,Egg_Ratio,Dead_Rotifers,Time
10.0,7.813334396545995,1.0,0.4658158345629609,1.0,0.0
9.0,7.813334396545995,0.0,0.0,0.0,1.0
25.0,0.0,1.0,0.9999998532290072,0.0,2.0
33.0,1.0,0.0,0.0,1.0,3.0
27.0,7.813334396545995,0.0,0.0,0.0,4.0
18.0,14.62666879309199,1.0,0.3177860571426054,0.0,5.0
6.0,15.62666879309199,0.0,0.0,1.0,6.0
6.0,7.813334396545995,0.0,0.0,0.0,7.0
5.0,2.0,1.0,0.7730710440472045,1.0,8.0
6.0,2.0,2.0,0.87201361349018,0.0,9.0
4.0,5.0,0.0,0.0,0.0,10.0
2.0,6.813334396545995,1.0,0.49999996330724916,0.0,11.0
10.0,2.0,0.0,0.0,0.0,12.0
4.0,31.25333758618398,0.0,0.0,0.0,13.0
9.0,3.0,0.0,0.0,0.0,14.0
2.0,1.0,0.0,0.0,0.0,15.0
8.0,5.0,0.0,0.0,1.0,16.0
8.0,18.62666879309199,0.0,0.0,1.0,17.0
9.0,4.0,1.0,0.6300862912956826,1.0,18.0
8.0,3.0,1.0,0.6942934406322329,0.0,19.0
9.0,11.813334396545995,0.0,0.0,1.0,20.0
7.0,14.62666879309199,0.0,0.0,0.0,21.0
2.0,1.0,1.0,0.8720135576872758,2.0,22.0
5.0,9.813334396545995,1.0,0.40978346724470244,0.0,23.0
5.0,2.0,0.0,0.0,0.0,24.0
5.0,7.813334396545995,2.0,0.6355721142852108,0.0,25.0
7.0,4.0,0.0,0.0,0.0,26.0
9.0,8.813334396545995,0.0,0.0,1.0,27.0
6.0,15.62666879309199,0.0,0.0,0.0,28.0
6.0,2.0,0.0,0.0,0.0,29.0
6.0,3.0,0.0,0.0,0.0,30.0
6.0,16.62666879309199,0.0,0.0,1.0,31.0
5.0,0.0,0.0,0.0,0.0,32.0
2.0,7.813334396545995,1.0,0.4658158345629609,1.0,33.0
12.0,2.0,1.0,0.7730710440472045,0.0,34.0
9.0,3.0,2.0,0.8195669344894049,0.0,35.0
6.0,8.813334396545995,0.0,0.0,0.0,36.0
10.0,6.813334396545995,1.0,0.49999996330724916,0.0,37.0
4.0,0.0,0.0,0.0,0.0,38.0
6.0,5.0,0.0,0.0,1.0,39.0
9.0,0.0,2.0,0.9999999266144983,1.0,40.0
6.0,2.0,2.0,0.87201361349018,1.0,41.0
5.0,9.813334396545995,1.0,0.40978346724470244,0.0,42.0
4.0,10.813334396545995,0.0,0.0,2.0,43.0
4.0,5.0,1.0,0.5767494249370158,1.0,44.0
10.0,1.0,0.0,0.0,0.0,45.0
5.0,3.0,0.0,0.0,0.0,46.0
6.0,4.0,2.0,0.7730710879052362,0.0,47.0
10.0,8.813334396545995,0.0,0.0,0.0,48.0
2.0,15.62666879309199,1.0,0.3036244707874055,0.0,49.0
6.0,7.0,0.0,0.0,0.0,50.0
4.0,4.0,0.0,0.0,1.0,51.0
6.0,4.0,3.0,0.8363338660270806,0.0,52.0
6.0,1.0,0.0,0.0,3.0,53.0
6.0,2.0,0.0,0.0,0.0,54.0
