Algae,Rotifers,Eggs,Egg_Ratio,Dead_Rotifers,Time
0.34302210010845013,0.41510225394943706,0.0048903537538436915,0.011643871921802369,0.0,0.0
1.5756099976008016,0.0,0.0,0.0,0.0,1.0
2.578270905164948,6.848053438174744,0.0,0.0,0.0,2.0
3.294457267710767,0.0,6.848053438174744,0.9999998291697185,0.0,3.0
1.4323727250916378,14.865961972260202,0.0,0.0,1.169855095910714,4.0
0.5729490900366551,12.697328917728312,0.0,0.0,1.169855095910714,5.0
0.0,19.545382355903055,6.848053438174744,0.2594604654002709,0.0,6.0
0.0,7.019130575464284,0.0,0.0,3.509565287732142,7.0
0.0,2.339710191821428,0.0,0.0,0.0,8.0
0.0,5.84927547955357,0.0,0.0,1.169855095910714,9.0
0.0,1.169855095910714,0.0,0.0,0.0,10.0
0.09549151500610918,1.169855095910714,0.0,0.0,0.0,11.0
0.33422030252138213,6.848053438174744,0.0,0.0,1.169855095910714,12.0
1.8143387851160746,9.187763629996171,6.848053438174744,0.42704733469327044,0.0,13.0
2.7692539351771663,0.0,6.848053438174744,0.9999998291697185,0.0,14.0
1.8143387851160746,1.169855095910714,6.848053438174744,0.8540946070780939,0.0,15.0
0.19098303001221836,17.20567216408163,0.0,0.0,0.0,16.0
0.0,3.509565287732142,0.0,0.0,1.169855095910714,17.0
0.0,3.509565287732142,0.0,0.0,2.339710191821428,18.0
0.0,4.679420383642856,0.0,0.0,0.0,19.0
0.0,0.0,0.0,0.0,0.0,20.0
0.09549151500610918,1.169855095910714,0.0,0.0,1.169855095910714,21.0
0.14323727250916377,0.0,0.0,0.0,0.0,22.0
0.8116778775519281,6.848053438174744,0.0,0.0,0.0,23.0
2.2917963601466202,0.0,0.0,0.0,0.0,24.0
2.3872878751527296,1.169855095910714,0.0,0.0,0.0,25.0
0.5252033325336005,6.848053438174744,6.848053438174744,0.499999957292426,1.169855095910714,26.0
0.0,9.187763629996171,0.0,0.0,0.0,27.0
0.0,7.019130575464284,0.0,0.0,0.0,28.0
0.0,4.679420383642856,0.0,0.0,0.0,29.0
0.0,1.169855095910714,0.0,0.0,0.0,30.0
0.0,3.509565287732142,0.0,0.0,1.169855095910714,31.0
0.14323727250916377,1.169855095910714,0.0,0.0,0.0,32.0
0.6206948475397097,1.169855095910714,0.0,0.0,0.0,33.0
1.76659302761302,0.0,6.848053438174744,0.9999998291697185,0.0,34.0
2.1485590876374565,3.509565287732142,6.848053438174744,0.6611609140992669,0.0,35.0
1.289135452582474,1.169855095910714,0.0,0.0,0.0,36.0
0.0,2.339710191821428,0.0,0.0,0.0,37.0
0.04774575750305459,4.679420383642856,0.0,0.0,1.169855095910714,38.0
0.0,5.84927547955357,0.0,0.0,0.0,39.0
0.0,2.339710191821428,0.0,0.0,1.169855095910714,40.0
