Algae,Rotifers,Eggs,Egg_Ratio,Dead_Rotifers,Time
10.0,6.885289269625301,1.0,0.4608474698847269,1.0,0.0
43.0,1.0,0.0,0.0,0.0,1.0
35.0,5.885289269625301,1.0,0.499999957521208,0.0,2.0
23.0,19.655867808875904,1.0,0.23042374396402698,1.0,3.0
2.0,25.541157078501204,0.0,0.0,0.0,4.0
7.0,8.8852892696253,0.0,0.0,2.0,5.0
27.0,7.885289269625301,0.0,0.0,2.0,6.0
0.0,5.0,0.0,0.0,2.0,7.0
7.0,4.0,0.0,0.0,2.0,8.0
15.0,4.0,3.0,0.8152925179173345,1.0,9.0
9.0,8.8852892696253,1.0,0.3984467402911326,0.0,10.0
2.0,11.8852892696253,0.0,0.0,1.0,11.0
11.0,4.0,1.0,0.5953582655745709,3.0,12.0
5.0,14.770578539250602,1.0,0.2849209260612834,2.0,13.0
0.0,4.0,0.0,0.0,2.0,14.0
10.0,7.0,2.0,0.6270759256333825,2.0,15.0
5.0,6.885289269625301,1.0,0.4608474698847269,3.0,16.0
2.0,14.770578539250602,1.0,0.2849209260612834,1.0,17.0
7.0,6.0,0.0,0.0,1.0,18.0
6.0,12.770578539250602,2.0,0.47962604297643086,0.0,19.0
3.0,11.8852892696253,0.0,0.0,3.0,20.0
5.0,4.0,1.0,0.5953582655745709,3.0,21.0
13.0,1.0,1.0,0.8547626954216383,2.0,22.0
3.0,4.0,0.0,0.0,2.0,23.0
3.0,5.0,0.0,0.0,2.0,24.0
28.0,6.885289269625301,2.0,0.630931674093383,1.0,25.0
0.0,10.8852892696253,0.0,0.0,0.0,26.0
4.0,4.0,1.0,0.5953582655745709,2.0,27.0
19.0,1.0,0.0,0.0,3.0,28.0
4.0,7.885289269625301,1.0,0.4273813787466479,1.0,29.0
2.0,3.0,0.0,0.0,3.0,30.0
16.0,7.885289269625301,0.0,0.0,3.0,31.0
1.0,9.8852892696253,0.0,0.0,2.0,32.0
1.0,3.0,1.0,0.6623631970408873,4.0,33.0
13.0,3.0,1.0,0.6623631970408873,3.0,34.0
2.0,2.0,1.0,0.7463630466840078,1.0,35.0
2.0,5.0,0.0,0.0,1.0,36.0
7.0,3.0,0.0,0.0,2.0,37.0
12.0,2.0,0.0,0.0,3.0,38.0
3.0,12.770578539250602,0.0,0.0,0.0,39.0
6.0,9.8852892696253,2.0,0.5435283452782229,6.0,40.0
17.0,9.8852892696253,1.0,0.3731815470051497,0.0,41.0
1.0,14.770578539250602,0.0,0.0,2.0,42.0
3.0,4.0,1.0,0.5953582655745709,2.0,43.0
16.0,1.0,4.0,0.9592520859528617,3.0,44.0
1.0,2.0,1.0,0.7463630466840078,3.0,45.0
3.0,7.0,0.0,0.0,2.0,46.0
13.0,14.770578539250602,4.0,0.6144633252566623,0.0,47.0
2.0,14.770578539250602,0.0,0.0,2.0,48.0
2.0,3.0,0.0,0.0,1.0,49.0
10.0,4.0,3.0,0.8152925179173345,4.0,50.0
4.0,0.0,0.0,0.0,0.0,51.0
1.0,7.0,0.0,0.0,3.0,52.0
4.0,11.8852892696253,0.0,0.0,2.0,53.0
13.0,20.655867808875904,1.0,0.22174199227547975,1.0,54.0
2.0,5.0,0.0,0.0,1.0,55.0
6.0,4.0,1.0,0.5953582655745709,1.0,56.0
9.0,0.0,2.0,0.999999915042416,2.0,57.0
2.0,27.541157078501204,0.0,0.0,1.0,58.0
2.0,3.0,0.0,0.0,0.0,59.0
10.0,5.0,1.0,0.5406644309750582,0.0,60.0
2.0,7.885289269625301,1.0,0.4273813787466479,0.0,61.0
1.0,5.0,0.0,0.0,2.0,62.0
16.0,3.0,1.0,0.6623631970408873,1.0,63.0
1.0,15.770578539250602,3.0,0.5282005480569112,0.0,64.0
1.0,4.0,0.0,0.0,2.0,65.0
5.0,4.0,2.0,0.7463630940102994,1.0,66.0
15.0,6.885289269625301,0.0,0.0,2.0,67.0
2.0,3.0,0.0,0.0,3.0,68.0
4.0,2.0,0.0,0.0,1.0,69.0
8.0,2.0,2.0,0.8547627574932958,2.0,70.0
1.0,15.770578539250602,0.0,0.0,0.0,71.0
4.0,9.0,1.0,0.39537618434184885,1.0,72.0
15.0,7.885289269625301,2.0,0.5988327788357755,4.0,73.0
1.0,19.655867808875904,1.0,0.23042374396402698,1.0,74.0
1.0,4.0,1.0,0.5953582655745709,3.0,75.0
14.0,6.885289269625301,3.0,0.7194390644646463,2.0,76.0
0.0,0.0,1.0,0.9999998300848464,1.0,77.0
5.0,2.0,2.0,0.8547627574932958,2.0,78.0
11.0,4.0,0.0,0.0,2.0,79.0
1.0,2.0,0.0,0.0,1.0,80.0
2.0,9.8852892696253,0.0,0.0,1.0,81.0
6.0,3.0,2.0,0.7968934805822652,2.0,82.0
2.0,8.8852892696253,0.0,0.0,3.0,83.0
2.0,12.8852892696253,0.0,0.0,0.0,84.0
13.0,4.0,0.0,0.0,4.0,85.0
11.0,17.7705785392506,2.0,0.3984467537789836,1.0,86.0
0.0,6.0,0.0,0.0,2.0,87.0
8.0,9.8852892696253,0.0,0.0,3.0,88.0
5.0,7.885289269625301,4.0,0.7490874427428595,4.0,89.0
0.0,19.655867808875904,0.0,0.0,1.0,90.0
3.0,6.0,0.0,0.0,1.0,91.0
14.0,9.8852892696253,3.0,0.6410720913968458,1.0,92.0
2.0,7.885289269625301,0.0,0.0,1.0,93.0
4.0,7.0,0.0,0.0,1.0,94.0
14.0,3.0,1.0,0.6623631970408873,1.0,95.0
5.0,12.770578539250602,0.0,0.0,1.0,96.0
0.0,5.0,0.0,0.0,1.0,97.0
10.0,2.0,2.0,0.8547627574932958,4.0,98.0
4.0,13.770578539250602,0.0,0.0,0.0,99.0
0.0,15.8852892696253,0.0,0.0,1.0,100.0
10.0,0.0,1.0,0.9999998300848464,1.0,101.0
4.0,6.0,3.0,0.7463631097857313,2.0,102.0
0.0,3.0,0.0,0.0,1.0,103.0
2.0,2.0,0.0,0.0,2.0,104.0
18.0,27.541157078501204,2.0,0.2994163970343508,2.0,105.0
2.0,4.0,0.0,0.0,5.0,106.0
4.0,2.0,1.0,0.7463630466840078,1.0,107.0
13.0,22.655867808875904,1.0,0.2062035903882411,1.0,108.0
2.0,5.0,0.0,0.0,5.0,109.0
4.0,2.0,0.0,0.0,1.0,110.0
11.0,2.0,2.0,0.8547627574932958,2.0,111.0
2.0,2.0,0.0,0.0,1.0,112.0
0.0,8.8852892696253,3.0,0.6652259768264392,1.0,113.0
14.0,4.0,2.0,0.7463630940102994,0.0,114.0
5.0,19.655867808875904,1.0,0.23042374396402698,1.0,115.0
6.0,3.0,0.0,0.0,1.0,116.0
3.0,2.0,2.0,0.8547627574932958,0.0,117.0
10.0,7.885289269625301,1.0,0.4273813787466479,0.0,118.0
2.0,8.8852892696253,1.0,0.3984467402911326,2.0,119.0
3.0,4.0,2.0,0.7463630940102994,2.0,120.0
11.0,2.0,4.0,0.9216949758561079,2.0,121.0
2.0,3.0,0.0,0.0,0.0,122.0
4.0,5.0,0.0,0.0,2.0,123.0
11.0,15.770578539250602,0.0,0.0,1.0,124.0
4.0,4.0,0.0,0.0,0.0,125.0
5.0,7.0,0.0,0.0,0.0,126.0
14.0,9.8852892696253,2.0,0.5435283452782229,1.0,127.0
0.0,3.0,1.0,0.6623631970408873,0.0,128.0
7.0,4.0,1.0,0.5953582655745709,1.0,129.0
15.0,6.885289269625301,0.0,0.0,1.0,130.0
1.0,12.770578539250602,1.0,0.3154658370466915,2.0,131.0
0.0,6.0,0.0,0.0,1.0,132.0
8.0,20.655867808875904,0.0,0.0,1.0,133.0
2.0,15.770578539250602,0.0,0.0,1.0,134.0
1.0,5.0,0.0,0.0,4.0,135.0
18.0,2.0,1.0,0.7463630466840078,2.0,136.0
3.0,3.0,3.0,0.8547627781838502,0.0,137.0
0.0,2.0,0.0,0.0,1.0,138.0
9.0,4.0,0.0,0.0,2.0,139.0
8.0,12.770578539250602,1.0,0.3154658370466915,3.0,140.0
0.0,7.885289269625301,0.0,0.0,0.0,141.0
10.0,6.0,0.0,0.0,1.0,142.0
11.0,8.8852892696253,0.0,0.0,3.0,143.0
1.0,7.885289269625301,1.0,0.4273813787466479,1.0,144.0
5.0,7.0,0.0,0.0,1.0,145.0
10.0,16.7705785392506,2.0,0.4124071807764822,3.0,146.0
0.0,2.0,0.0,0.0,0.0,147.0
5.0,7.0,1.0,0.4567447955362548,2.0,148.0
18.0,3.0,1.0,0.6623631970408873,1.0,149.0
2.0,6.0,2.0,0.662363234313909,3.0,150.0
3.0,3.0,0.0,0.0,3.0,151.0
16.0,14.770578539250602,4.0,0.6144633252566623,5.0,152.0
5.0,9.8852892696253,1.0,0.3731815470051497,0.0,153.0
4.0,4.0,1.0,0.5953582655745709,1.0,154.0
4.0,5.0,0.0,0.0,4.0,155.0
4.0,14.770578539250602,4.0,0.6144633252566623,2.0,156.0
0.0,13.770578539250602,0.0,0.0,3.0,157.0
2.0,3.0,3.0,0.8547627781838502,6.0,158.0
14.0,5.885289269625301,2.0,0.6666666289077393,2.0,159.0
0.0,8.8852892696253,0.0,0.0,2.0,160.0
8.0,3.0,0.0,0.0,0.0,161.0
12.0,17.7705785392506,3.0,0.49838098738426334,2.0,162.0
0.0,11.8852892696253,0.0,0.0,2.0,163.0
3.0,3.0,0.0,0.0,1.0,164.0
10.0,9.8852892696253,1.0,0.3731815470051497,3.0,165.0
1.0,5.885289269625301,1.0,0.499999957521208,1.0,166.0
1.0,7.0,1.0,0.4567447955362548,0.0,167.0
15.0,0.0,1.0,0.9999998300848464,1.0,168.0
0.0,7.885289269625301,0.0,0.0,2.0,169.0
2.0,8.8852892696253,1.0,0.3984467402911326,0.0,170.0
15.0,1.0,1.0,0.8547626954216383,1.0,171.0
1.0,11.770578539250602,2.0,0.4999999787606031,3.0,172.0
2.0,12.8852892696253,0.0,0.0,1.0,173.0
17.0,5.885289269625301,0.0,0.0,0.0,174.0
4.0,0.0,2.0,0.999999915042416,1.0,175.0
0.0,15.8852892696253,1.0,0.2703322279048474,2.0,176.0
6.0,1.0,1.0,0.8547626954216383,2.0,177.0
7.0,5.0,1.0,0.5406644309750582,3.0,178.0
1.0,17.7705785392506,0.0,0.0,1.0,179.0
8.0,3.0,1.0,0.6623631970408873,0.0,180.0
10.0,6.885289269625301,3.0,0.7194390644646463,5.0,181.0
2.0,0.0,0.0,0.0,2.0,182.0
2.0,0.0,1.0,0.9999998300848464,0.0,183.0
12.0,6.885289269625301,2.0,0.630931674093383,1.0,184.0
3.0,3.0,0.0,0.0,0.0,185.0
2.0,2.0,1.0,0.7463630466840078,1.0,186.0
20.0,2.0,2.0,0.8547627574932958,2.0,187.0
2.0,12.770578539250602,1.0,0.3154658370466915,1.0,188.0
5.0,6.0,0.0,0.0,2.0,189.0
21.0,2.0,2.0,0.8547627574932958,3.0,190.0
5.0,9.8852892696253,0.0,0.0,2.0,191.0
2.0,7.0,1.0,0.4567447955362548,0.0,192.0
17.0,11.8852892696253,1.0,0.3311816171569545,0.0,193.0
3.0,12.8852892696253,0.0,0.0,3.0,194.0
0.0,5.0,0.0,0.0,1.0,195.0
