Algae,Rotifers,Eggs,Egg_Ratio,Dead_Rotifers,Time
0.7771819873067614,1.7937535514764686,6.850653984624785e-05,3.8190229747453604e-05,0.0,0.0
1.7527892146905462,3.316269902079626,0.0,0.0,0.0,1.0
3.979305244162321,0.0,8.751256631855652,0.99999981052611,0.0,2.0
3.7898145182498295,8.751256631855652,0.0,0.0,0.0,3.0
3.221342340512355,0.0,0.0,0.0,1.658134951039813,4.0
3.742441836771707,1.658134951039813,0.0,0.0,0.0,5.0
3.5529511108592153,1.658134951039813,0.0,0.0,0.0,6.0
3.4108330664248467,0.0,8.751256631855652,0.99999981052611,0.0,7.0
4.026677925640444,0.0,0.0,0.0,1.658134951039813,8.0
4.310914014509181,0.0,8.751256631855652,0.99999981052611,0.0,9.0
4.689895466334164,1.658134951039813,0.0,0.0,0.0,10.0
4.168795970074813,0.0,0.0,0.0,0.0,11.0
3.5055784293810923,0.0,0.0,0.0,0.0,12.0
3.742441836771707,0.0,0.0,0.0,0.0,13.0
3.0792242960779865,0.0,0.0,0.0,0.0,14.0
3.695069155293584,0.0,0.0,0.0,0.0,15.0
3.9319325626841986,0.0,0.0,0.0,0.0,16.0
2.984478933121741,0.0,0.0,0.0,0.0,17.0
2.7002428442530038,1.658134951039813,0.0,0.0,0.0,18.0
4.12142328859669,0.0,0.0,0.0,0.0,19.0
4.263541333031059,0.0,0.0,0.0,0.0,20.0
3.8845598812060755,0.0,0.0,0.0,0.0,21.0
4.263541333031059,0.0,0.0,0.0,0.0,22.0
3.316087703468601,0.0,0.0,0.0,0.0,23.0
3.1265969775561095,1.658134951039813,0.0,0.0,0.0,24.0
4.216168651552936,0.0,0.0,0.0,0.0,25.0
3.7898145182498295,0.0,0.0,0.0,0.0,26.0
3.4108330664248467,0.0,0.0,0.0,0.0,27.0
3.3634603849467237,0.0,0.0,0.0,0.0,28.0
3.8371871997279525,0.0,0.0,0.0,0.0,29.0
3.316087703468601,0.0,0.0,0.0,1.658134951039813,30.0
4.642522784856041,0.0,0.0,0.0,0.0,31.0
4.074050607118567,0.0,0.0,0.0,0.0,32.0
4.926758873724778,0.0,0.0,0.0,0.0,33.0
4.074050607118567,0.0,0.0,0.0,0.0,34.0
3.8845598812060755,0.0,0.0,0.0,0.0,35.0
3.6003237923373383,0.0,0.0,0.0,0.0,36.0
