Algae,Rotifers,Eggs,Egg_Ratio,Dead_Rotifers,Time
2.126540312722304,3.436448914044673,2.3030360069293467e-08,6.701787166626351e-09,0.0,0.0
4.267807637100692,1.5942071835202067,0.0,0.0,0.0,1.0
3.319405939967205,0.0,0.0,0.0,1.5942071835202067,2.0
2.327895074782196,11.702285769170553,0.0,0.0,0.0,3.0
3.1900784358126386,1.5942071835202067,0.0,0.0,0.0,4.0
2.5434409150398065,0.0,0.0,0.0,1.5942071835202067,5.0
2.500331746988284,11.702285769170553,5.851142884585276,0.33333330305991177,1.5942071835202067,6.0
3.1900784358126386,0.0,0.0,0.0,0.0,7.0
2.715877587245895,0.0,0.0,0.0,0.0,8.0
2.8883142594519833,0.0,0.0,0.0,0.0,9.0
1.8968033942669742,0.0,0.0,0.0,1.5942071835202067,10.0
3.4056242760702493,0.0,0.0,0.0,0.0,11.0
2.802095923348939,0.0,0.0,0.0,0.0,12.0
2.500331746988284,3.1884143670404135,5.851142884585276,0.6472819066035044,0.0,13.0
2.758986755297417,5.851142884585276,0.0,0.0,0.0,14.0
2.500331746988284,1.5942071835202067,0.0,0.0,0.0,15.0
2.8883142594519833,5.851142884585276,0.0,0.0,0.0,16.0
3.060750931658072,5.851142884585276,0.0,0.0,0.0,17.0
2.41411341088524,0.0,0.0,0.0,0.0,18.0
2.1985675706276293,0.0,0.0,0.0,0.0,19.0
2.715877587245895,5.851142884585276,0.0,0.0,0.0,20.0
2.974532595555028,5.851142884585276,0.0,0.0,0.0,21.0
2.9314234275035056,5.851142884585276,0.0,0.0,0.0,22.0
3.276296771915683,0.0,0.0,0.0,0.0,23.0
2.974532595555028,0.0,0.0,0.0,0.0,24.0
2.8452050914004614,16.484907319731175,0.0,0.0,0.0,25.0
2.9314234275035056,0.0,0.0,0.0,0.0,26.0
2.8452050914004614,7.445350068105483,0.0,0.0,0.0,27.0
2.2847859067306735,0.0,5.851142884585276,0.999999727539255,0.0,28.0
2.6296592511428507,0.0,0.0,0.0,0.0,29.0
3.01764176360655,0.0,0.0,0.0,0.0,30.0
2.758986755297417,0.0,0.0,0.0,0.0,31.0
3.01764176360655,0.0,0.0,0.0,1.5942071835202067,32.0
2.9314234275035056,1.5942071835202067,0.0,0.0,0.0,33.0
3.2331876038641605,1.5942071835202067,5.851142884585276,0.7858786461629403,0.0,34.0
2.758986755297417,0.0,0.0,0.0,0.0,35.0
2.41411341088524,0.0,0.0,0.0,0.0,36.0
2.5865500830913284,0.0,0.0,0.0,0.0,37.0
2.500331746988284,0.0,0.0,0.0,0.0,38.0
2.155458402576107,7.445350068105483,0.0,0.0,0.0,39.0
3.319405939967205,0.0,0.0,0.0,0.0,40.0
2.8452050914004614,0.0,5.851142884585276,0.999999727539255,1.5942071835202067,41.0
2.758986755297417,7.445350068105483,5.851142884585276,0.4400515386929814,0.0,42.0
3.1469692677611163,0.0,0.0,0.0,1.5942071835202067,43.0
3.1900784358126386,1.5942071835202067,0.0,0.0,0.0,44.0
2.6296592511428507,5.851142884585276,0.0,0.0,0.0,45.0
3.2331876038641605,0.0,0.0,0.0,0.0,46.0
2.9314234275035056,0.0,0.0,0.0,1.5942071835202067,47.0
2.8883142594519833,0.0,0.0,0.0,1.5942071835202067,48.0
2.5865500830913284,0.0,0.0,0.0,0.0,49.0
3.1038600997095944,0.0,0.0,0.0,0.0,50.0
3.1038600997095944,5.851142884585276,0.0,0.0,0.0,51.0
2.758986755297417,0.0,0.0,0.0,0.0,52.0
2.9314234275035056,0.0,0.0,0.0,1.5942071835202067,53.0
3.534951780224816,1.5942071835202067,0.0,0.0,0.0,54.0
3.707388452430904,5.851142884585276,0.0,0.0,0.0,55.0
3.01764176360655,0.0,0.0,0.0,0.0,56.0
3.319405939967205,1.5942071835202067,0.0,0.0,0.0,57.0
3.1900784358126386,0.0,0.0,0.0,0.0,58.0
3.060750931658072,0.0,5.851142884585276,0.999999727539255,1.5942071835202067,59.0
2.6727684191943726,0.0,5.851142884585276,0.999999727539255,1.5942071835202067,60.0
3.276296771915683,0.0,0.0,0.0,0.0,61.0
2.500331746988284,0.0,0.0,0.0,0.0,62.0
2.974532595555028,0.0,0.0,0.0,0.0,63.0
3.1900784358126386,5.851142884585276,0.0,0.0,0.0,64.0
2.9314234275035056,0.0,0.0,0.0,0.0,65.0
3.664279284379382,0.0,0.0,0.0,0.0,66.0
3.2331876038641605,0.0,0.0,0.0,0.0,67.0
3.448733444121771,0.0,0.0,0.0,0.0,68.0
2.500331746988284,0.0,0.0,0.0,0.0,69.0
2.500331746988284,7.445350068105483,0.0,0.0,0.0,70.0
2.6727684191943726,0.0,0.0,0.0,1.5942071835202067,71.0
3.448733444121771,0.0,0.0,0.0,0.0,72.0
3.62117011632786,0.0,0.0,0.0,0.0,73.0
2.974532595555028,0.0,0.0,0.0,0.0,74.0
3.362515108018727,0.0,0.0,0.0,0.0,75.0
2.974532595555028,0.0,0.0,0.0,0.0,76.0
3.534951780224816,3.1884143670404135,0.0,0.0,0.0,77.0
3.276296771915683,0.0,0.0,0.0,0.0,78.0
2.500331746988284,0.0,0.0,0.0,0.0,79.0
3.1469692677611163,1.5942071835202067,0.0,0.0,0.0,80.0
3.319405939967205,0.0,0.0,0.0,0.0,81.0
3.1038600997095944,0.0,0.0,0.0,0.0,82.0
3.060750931658072,0.0,0.0,0.0,0.0,83.0
2.974532595555028,0.0,0.0,0.0,0.0,84.0
3.448733444121771,0.0,0.0,0.0,0.0,85.0
3.319405939967205,0.0,0.0,0.0,0.0,86.0
2.8452050914004614,0.0,0.0,0.0,0.0,87.0
3.362515108018727,1.5942071835202067,0.0,0.0,0.0,88.0
3.060750931658072,0.0,0.0,0.0,0.0,89.0
3.922934292688515,0.0,0.0,0.0,0.0,90.0
2.6727684191943726,0.0,0.0,0.0,0.0,91.0
2.974532595555028,0.0,0.0,0.0,0.0,92.0
3.1469692677611163,5.851142884585276,0.0,0.0,0.0,93.0
2.974532595555028,0.0,0.0,0.0,0.0,94.0
3.2331876038641605,0.0,0.0,0.0,0.0,95.0
3.1038600997095944,0.0,0.0,0.0,0.0,96.0
3.319405939967205,0.0,0.0,0.0,0.0,97.0
2.8883142594519833,0.0,0.0,0.0,0.0,98.0
3.362515108018727,0.0,0.0,0.0,0.0,99.0
3.707388452430904,1.5942071835202067,0.0,0.0,0.0,100.0
2.9314234275035056,0.0,0.0,0.0,0.0,101.0
3.2331876038641605,0.0,0.0,0.0,0.0,102.0
2.327895074782196,0.0,0.0,0.0,0.0,103.0
3.1038600997095944,0.0,0.0,0.0,0.0,104.0
3.1469692677611163,0.0,0.0,0.0,0.0,105.0
3.01764176360655,1.5942071835202067,0.0,0.0,0.0,106.0
2.8883142594519833,0.0,0.0,0.0,0.0,107.0
2.974532595555028,5.851142884585276,0.0,0.0,0.0,108.0
3.4918426121732935,0.0,0.0,0.0,0.0,109.0
3.966043460740037,0.0,0.0,0.0,0.0,110.0
2.5865500830913284,0.0,0.0,0.0,0.0,111.0
3.4056242760702493,0.0,0.0,0.0,0.0,112.0
3.5780609482763377,0.0,0.0,0.0,0.0,113.0
3.707388452430904,0.0,0.0,0.0,0.0,114.0
3.276296771915683,0.0,0.0,0.0,0.0,115.0
3.1038600997095944,0.0,0.0,0.0,0.0,116.0
3.1038600997095944,0.0,0.0,0.0,0.0,117.0
3.62117011632786,0.0,0.0,0.0,0.0,118.0
3.1900784358126386,0.0,0.0,0.0,0.0,119.0
4.354025973203736,0.0,0.0,0.0,0.0,120.0
3.01764176360655,0.0,0.0,0.0,0.0,121.0
3.534951780224816,0.0,0.0,0.0,0.0,122.0
3.707388452430904,0.0,0.0,0.0,0.0,123.0
3.4056242760702493,0.0,0.0,0.0,0.0,124.0
3.01764176360655,0.0,0.0,0.0,0.0,125.0
2.715877587245895,0.0,0.0,0.0,0.0,126.0
3.664279284379382,0.0,0.0,0.0,0.0,127.0
3.62117011632786,0.0,0.0,0.0,0.0,128.0
3.01764176360655,0.0,0.0,0.0,0.0,129.0
3.448733444121771,0.0,0.0,0.0,0.0,130.0
3.4918426121732935,0.0,0.0,0.0,0.0,131.0
3.1038600997095944,0.0,0.0,0.0,0.0,132.0
3.362515108018727,0.0,0.0,0.0,0.0,133.0
3.448733444121771,0.0,0.0,0.0,0.0,134.0
3.1469692677611163,0.0,0.0,0.0,0.0,135.0
2.974532595555028,0.0,0.0,0.0,0.0,136.0
3.362515108018727,0.0,0.0,0.0,0.0,137.0
2.974532595555028,0.0,0.0,0.0,0.0,138.0
3.7504976204824265,0.0,0.0,0.0,0.0,139.0
3.319405939967205,0.0,0.0,0.0,0.0,140.0
3.534951780224816,0.0,0.0,0.0,0.0,141.0
2.5865500830913284,0.0,0.0,0.0,0.0,142.0
3.7504976204824265,0.0,0.0,0.0,0.0,143.0
2.5865500830913284,0.0,0.0,0.0,0.0,144.0
3.276296771915683,0.0,0.0,0.0,1.5942071835202067,145.0
3.62117011632786,0.0,0.0,0.0,0.0,146.0
2.974532595555028,0.0,0.0,0.0,0.0,147.0
3.1469692677611163,0.0,0.0,0.0,0.0,148.0
3.01764176360655,0.0,0.0,0.0,0.0,149.0
3.319405939967205,0.0,0.0,0.0,0.0,150.0
3.4056242760702493,0.0,0.0,0.0,0.0,151.0
3.4056242760702493,0.0,0.0,0.0,0.0,152.0
3.7504976204824265,0.0,0.0,0.0,0.0,153.0
3.276296771915683,0.0,0.0,0.0,0.0,154.0
3.1469692677611163,0.0,0.0,0.0,0.0,155.0
3.5780609482763377,5.851142884585276,0.0,0.0,0.0,156.0
3.534951780224816,0.0,0.0,0.0,0.0,157.0
3.4918426121732935,0.0,0.0,0.0,0.0,158.0
3.664279284379382,0.0,0.0,0.0,0.0,159.0
3.2331876038641605,0.0,0.0,0.0,0.0,160.0
3.7936067885339484,0.0,0.0,0.0,0.0,161.0
3.2331876038641605,0.0,0.0,0.0,0.0,162.0
3.707388452430904,0.0,0.0,0.0,0.0,163.0
3.1900784358126386,0.0,0.0,0.0,0.0,164.0
2.715877587245895,0.0,0.0,0.0,0.0,165.0
3.62117011632786,0.0,0.0,0.0,0.0,166.0
3.060750931658072,0.0,0.0,0.0,0.0,167.0
3.276296771915683,0.0,0.0,0.0,0.0,168.0
2.5434409150398065,0.0,0.0,0.0,0.0,169.0
3.276296771915683,0.0,0.0,0.0,0.0,170.0
3.448733444121771,0.0,0.0,0.0,0.0,171.0
3.534951780224816,0.0,0.0,0.0,0.0,172.0
2.8883142594519833,0.0,0.0,0.0,0.0,173.0
2.5434409150398065,0.0,0.0,0.0,0.0,174.0
3.4056242760702493,0.0,0.0,0.0,0.0,175.0
3.448733444121771,0.0,0.0,0.0,0.0,176.0
3.362515108018727,0.0,0.0,0.0,0.0,177.0
3.8367159565854707,0.0,0.0,0.0,0.0,178.0
3.060750931658072,0.0,0.0,0.0,0.0,179.0
3.1038600997095944,0.0,0.0,0.0,0.0,180.0
3.5780609482763377,0.0,0.0,0.0,0.0,181.0
2.974532595555028,0.0,0.0,0.0,0.0,182.0
3.2331876038641605,0.0,0.0,0.0,0.0,183.0
3.7936067885339484,0.0,0.0,0.0,0.0,184.0
3.060750931658072,0.0,0.0,0.0,0.0,185.0
3.4918426121732935,0.0,5.851142884585276,0.999999727539255,0.0,186.0
4.052261796843081,0.0,0.0,0.0,0.0,187.0
3.534951780224816,0.0,0.0,0.0,0.0,188.0
3.534951780224816,0.0,0.0,0.0,0.0,189.0
3.7504976204824265,0.0,0.0,0.0,0.0,190.0
4.267807637100692,0.0,0.0,0.0,0.0,191.0
3.2331876038641605,0.0,0.0,0.0,0.0,192.0
4.440244309306781,5.851142884585276,0.0,0.0,0.0,193.0
3.276296771915683,0.0,0.0,0.0,0.0,194.0
3.4918426121732935,0.0,0.0,0.0,0.0,195.0
3.534951780224816,0.0,0.0,0.0,0.0,196.0
3.707388452430904,0.0,0.0,0.0,0.0,197.0
3.01764176360655,0.0,0.0,0.0,0.0,198.0
3.5780609482763377,0.0,0.0,0.0,0.0,199.0
2.802095923348939,0.0,0.0,0.0,0.0,200.0
2.8452050914004614,0.0,0.0,0.0,0.0,201.0
3.1900784358126386,0.0,0.0,0.0,0.0,202.0
2.9314234275035056,0.0,0.0,0.0,0.0,203.0
3.060750931658072,0.0,0.0,0.0,0.0,204.0
2.715877587245895,0.0,0.0,0.0,0.0,205.0
3.1469692677611163,0.0,0.0,0.0,0.0,206.0
3.664279284379382,0.0,0.0,0.0,0.0,207.0
3.2331876038641605,0.0,0.0,0.0,0.0,208.0
3.4056242760702493,0.0,0.0,0.0,0.0,209.0
3.1900784358126386,0.0,0.0,0.0,0.0,210.0
2.974532595555028,0.0,0.0,0.0,0.0,211.0
2.6296592511428507,0.0,0.0,0.0,0.0,212.0
3.2331876038641605,0.0,0.0,0.0,0.0,213.0
3.1038600997095944,0.0,0.0,0.0,0.0,214.0
2.5434409150398065,0.0,0.0,0.0,0.0,215.0
3.7504976204824265,5.851142884585276,0.0,0.0,0.0,216.0
3.62117011632786,0.0,0.0,0.0,0.0,217.0
